icd_code,icd_version,long_title
4650,9,"Closure of intestinal stoma, not otherwise specified"
4699,9,Other operations on intestines
4863,9,Other anterior resection of rectum
5104,9,Other cholecystotomy
5112,9,Percutaneous biopsy of gallbladder or bile ducts
5136,9,Choledochoenterostomy
5283,9,Heterotransplant of pancreas
5342,9,Laparoscopic repair of umbilical hernia with graft or prosthesis
5592,9,Percutaneous aspiration of kidney (pelvis)
5631,9,Ureteroscopy
5783,9,Repair of fistula involving bladder and intestine
6662,9,Salpingectomy with removal of tubal pregnancy
7063,9,Vaginal construction with graft or prosthesis
718,9,Other operations on vulva
7715,9,"Other incision of bone without division, femur"
7773,9,"Excision of bone for graft, radius and ulna"
7873,9,"Osteoclasis, radius and ulna"
7874,9,"Osteoclasis, carpals and metacarpals"
7883,9,"Diagnostic procedures on bone, not elsewhere classified, radius and ulna"
7885,9,"Diagnostic procedures on bone, not elsewhere classified, femur"
7902,9,"Closed reduction of fracture without internal fixation, radius and ulna"
7930,9,"Open reduction of fracture with internal fixation, unspecified site"
8091,9,"Other excision of joint, shoulder"
8118,9,Subtalar joint arthroereisis
8165,9,Percutaneous vertebroplasty
8410,9,"Lower limb amputation, not otherwise specified"
8519,9,Other diagnostic procedures on breast
8603,9,Incision of pilonidal sinus or cyst
8691,9,Excision of skin for graft
8772,9,Other nephrotomogram
8793,9,Contrast epididymogram
8811,9,Pelvic opaque dye contrast radiography
8868,9,Impedance phlebography
8890,9,"Diagnostic imaging, not elsewhere classified"
8919,9,Video and radio-telemetered electroencephalographic monitoring
9019,9,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, other microscopic examination"
9026,9,"Microscopic examination of specimen from eye, cell block and Papanicolaou smear"
9074,9,"Microscopic examination of specimen from lymph node and of lymph, parasitology"
9119,9,"Microscopic examination of peritoneal and retroperitoneal specimen, other microscopic examination"
9454,9,Referral for drug addiction rehabilitation
9624,9,Dilation and manipulation of enterostomy stoma
9657,9,Irrigation of vascular catheter
9955,9,Prophylactic administration of vaccine against other diseases
9983,9,Other phototherapy
0022,9,Intravascular imaging of intrathoracic vessels
0291,9,Lysis of cortical adhesions
0294,9,Insertion or replacement of skull tongs or halo traction device
038,9,Injection of destructive agent into spinal canal
0406,9,Other cranial or peripheral ganglionectomy
0472,9,Accessory-facial anastomosis
0473,9,Accessory-hypoglossal anastomosis
0480,9,"Peripheral nerve injection, not otherwise specified"
0713,9,"Biopsy of pituitary gland, transfrontal approach"
0754,9,Total excision of pineal gland
0784,9,Thoracoscopic total excision of thymus
0843,9,Repair of entropion or ectropion with wedge resection
093,9,Other operations on lacrimal gland
0943,9,Probing of nasolacrimal duct
1031,9,Excision of lesion or tissue of conjunctiva
1161,9,Lamellar keratoplasty with autograft
1239,9,Other iridoplasty
1622,9,Diagnostic aspiration of orbit
1739,9,Other laparoscopic partial excision of large intestine
196,9,Revision of tympanoplasty
2079,9,"Other incision, excision, and destruction of inner ear"
2093,9,Repair of oval and round windows
2182,9,Closure of nasal fistula
2341,9,Application of crown
2630,9,"Sialoadenectomy, not otherwise specified"
2891,9,Removal of foreign body from tonsil and adenoid by incision
3141,9,Tracheoscopy through artificial stoma
3224,9,Percutaneous ablation of lung lesion or tissue
3225,9,Thoracoscopic ablation of lung lesion or tissue
3371,9,"Endoscopic insertion or replacement of bronchial valve(s), single lobe"
3429,9,Other diagnostic procedures on mediastinum
3773,9,Initial insertion of transvenous lead [electrode] into atrium
3796,9,Implantation of automatic cardioverter/defibrillator pulse generator only
3810,9,"Endarterectomy, unspecified site"
3899,9,Other puncture of vein
403,9,Regional lymph node excision
4241,9,Partial esophagectomy
4496,9,Laparoscopic revision of gastric restrictive procedure
4521,9,Transabdominal endoscopy of large intestine
4663,9,Fixation of large intestine to abdominal wall
4841,9,Soave submucosal resection of rectum
4873,9,Closure of other rectal fistula
5141,9,Common duct exploration for removal of calculus
5142,9,Common duct exploration for relief of other obstruction
5199,9,Other operations on biliary tract
5219,9,Other diagnostic procedures on pancreas
5286,9,"Transplantation of cells of Islets of Langerhans, not otherwise specified"
5359,9,Repair of other hernia of anterior abdominal wall
5474,9,Other repair of omentum
5497,9,Injection of locally-acting therapeutic substance into peritoneal cavity
5503,9,Percutaneous nephrostomy without fragmentation
5598,9,Removal of mechanical kidney
5991,9,Excision of perirenal or perivesical tissue
6351,9,Suture of laceration of spermatic cord and epididymis
6359,9,Other repair of spermatic cord and epididymis
6391,9,Aspiration of spermatocele
6549,9,Other unilateral salpingo-oophorectomy
680,9,Hysterotomy
6823,9,Endometrial ablation
6861,9,Laparoscopic radical abdominal hysterectomy
7101,9,Lysis of vulvar adhesions
7309,9,Other artificial rupture of membranes
757,9,"Manual exploration of uterine cavity, postpartum"
7740,9,"Biopsy of bone, unspecified site"
7767,9,"Local excision of lesion or tissue of bone, tibia and fibula"
7835,9,"Limb lengthening procedures, femur"
7978,9,Closed reduction of dislocation of foot and toe
8018,9,"Other arthrotomy, foot and toe"
8106,9,"Lumbar and lumbosacral fusion of the anterior column, anterior technique"
8129,9,Arthrodesis of other specified joints
8140,9,"Repair of hip, not elsewhere classified"
8164,9,Fusion or refusion of 9 or more vertebrae
8183,9,Other repair of shoulder
8199,9,Other operations on joint structures
8229,9,Excision of other lesion of soft tissue of hand
8386,9,Quadricepsplasty
8535,9,Bilateral subcutaneous mammectomy with synchronous implant
8552,9,Bilateral injection into breast for augmentation
8570,9,"Total reconstruction of breast, not otherwise specified"
8582,9,Split-thickness graft to breast
8672,9,Advancement of pedicle graft
8683,9,Size reduction plastic operation
8833,9,Other skeletal x-ray
8849,9,Arteriography of other specified sites
8891,9,Magnetic resonance imaging of brain and brain stem
8956,9,Carotid pulse tracing with ECG lead
9113,9,"Microscopic examination of peritoneal and retroperitoneal specimen, culture and sensitivity"
9315,9,Mobilization of spine
9336,9,Cardiac retraining
9342,9,Other spinal traction
9625,9,Therapeutic distention of bladder
9738,9,Removal of sutures from head and neck
9761,9,Removal of pyelostomy and nephrostomy tube
9804,9,Removal of intraluminal foreign body from large intestine without incision
9805,9,Removal of intraluminal foreign body from rectum and anus without incision
9827,9,"Removal of foreign body without incision from upper limb, except hand"
9912,9,Immunization for allergy
9981,9,Hypothermia (central) (local)
0001,9,Therapeutic ultrasound of vessels of head and neck
0024,9,Intravascular imaging of coronary vessels
0058,9,Insertion of intra-aneurysm sac pressure monitoring device (intraoperative)
0063,9,Percutaneous insertion of carotid artery stent(s)
0087,9,"Resurfacing hip, partial, acetabulum"
0117,9,Brain temperature monitoring
062,9,Unilateral thyroid lobectomy
0698,9,Other operations on thyroid glands
0836,9,Repair of blepharoptosis by other techniques
0884,9,"Repair of laceration involving lid margin, full-thickness"
0942,9,Probing of lacrimal canaliculi
0953,9,Incision of lacrimal sac
1043,9,Other reconstruction of conjunctival cul-de-sac
1091,9,Subconjunctival injection
1254,9,Trabeculotomy ab externo
1262,9,Thermocauterization of sclera with iridectomy
1272,9,Cyclocryotherapy
1369,9,Other cataract extraction
1419,9,"Other diagnostic procedures on retina, choroid, vitreous, and posterior chamber"
161,9,"Removal of penetrating foreign body from eye, not otherwise specified"
194,9,Myringoplasty
2211,9,Closed [endoscopic] [needle] biopsy of nasal sinus
2349,9,Other dental restoration
285,9,Excision of lingual tonsil
3022,9,Vocal cordectomy
3324,9,Closed [endoscopic] biopsy of bronchus
3348,9,Other repair and plastic operations on bronchus
3785,9,"Replacement of any type pacemaker device with single-chamber device, not specified as rate responsive"
3824,9,Intravascular imaging of coronary vessel(s) by optical coherence tomography [OCT]
3845,9,"Resection of vessel with replacement, thoracic vessels"
3851,9,"Ligation and stripping of varicose veins, intracranial vessels"
3882,9,"Other surgical occlusion of vessels, other vessels of head and neck"
3889,9,"Other surgical occlusion of vessels, lower limb veins"
4252,9,Intrathoracic esophagogastrostomy
4403,9,Other selective vagotomy
4530,9,Endoscopic excision or destruction of lesion of duodenum
4563,9,Total removal of small intestine
4592,9,Anastomosis of small intestine to rectal stump
4624,9,Delayed opening of ileostomy
4993,9,Other incision of anus
5151,9,Exploration of common duct
585,9,Release of urethral stricture
700,9,Culdocentesis
7676,9,Open reduction of mandibular fracture
7814,9,"Application of external fixator device, carpals and metacarpals"
7871,9,"Osteoclasis, scapula, clavicle, and thorax [ribs and sternum]"
7986,9,Open reduction of dislocation of knee
7988,9,Open reduction of dislocation of foot and toe
7999,9,"Unspecified operation on bone injury, other specified bone"
8209,9,Other incision of soft tissue of hand
8284,9,Repair of mallet finger
8413,9,Disarticulation of ankle
8443,9,"Fitting of prosthesis of arm, not otherwise specified"
8482,9,Insertion or replacement of pedicle-based dynamic stabilization device(s)
8627,9,"Debridement of nail, nail bed, or nail fold"
8663,9,Full-thickness skin graft to other sites
8670,9,"Pedicle or flap graft, not otherwise specified"
8704,9,Other tomography of head
8842,9,Aortography
8872,9,Diagnostic ultrasound of heart
8893,9,Magnetic resonance imaging of spinal canal
9024,9,"Microscopic examination of specimen from eye, parasitology"
9122,9,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture"
9123,9,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture and sensitivity"
9134,9,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, parasitology"
9228,9,Injection or instillation of radioisotopes
9514,9,X-ray study of eye
9629,9,Reduction of intussusception of alimentary tract
9641,9,Irrigation of cholecystostomy and other biliary tube
9782,9,Removal of peritoneal drainage device
9828,9,Removal of foreign body from foot without incision
0055,9,Insertion of drug-eluting stent(s) of other peripheral vessel(s)
0096,9,Infusion of 4-Factor Prothrombin Complex Concentrate
0111,9,Closed [percutaneous] [needle] biopsy of cerebral meninges
0235,9,Ventricular shunt to urinary system
0794,9,Transplantation of thymus
0832,9,Repair of blepharoptosis by frontalis muscle technique with fascial sling
157,9,Repair of injury of extraocular muscle
2612,9,Open biopsy of salivary gland or duct
2799,9,Other operations on oral cavity
3393,9,Puncture of lung
3510,9,"Open heart valvuloplasty without replacement, unspecified valve"
3592,9,Creation of conduit between right ventricle and pulmonary artery
3611,9,(Aorto)coronary bypass of one coronary artery
3763,9,Repair of heart assist system
3765,9,Implant of single ventricular (extracorporeal) external heart assist system
3783,9,Initial insertion of dual-chamber device
3923,9,Other intrathoracic vascular shunt or bypass
4211,9,Cervical esophagostomy
4284,9,"Repair of esophageal fistula, not elsewhere classified"
4286,9,Production of subcutaneous tunnel without esophageal anastomosis
4299,9,Other operations on esophagus
4516,9,Esophagogastroduodenoscopy [EGD] with closed biopsy
458,9,Tot intra-abd colectomy
4923,9,Biopsy of anus
5022,9,Partial hepatectomy
5317,9,"Bilateral inguinal hernia repair with graft or prosthesis, not otherwise specified"
5329,9,Other unilateral femoral herniorrhaphy
5382,9,Repair of parasternal hernia
544,9,Excision or destruction of peritoneal tissue
5493,9,Creation of cutaneoperitoneal fistula
5971,9,Levator muscle operation for urethrovesical suspension
5993,9,Replacement of ureterostomy tube
6071,9,Percutaneous aspiration of seminal vesicle
6141,9,Suture of laceration of scrotum and tunica vaginalis
6381,9,Suture of laceration of vas deferens and epididymis
689,9,Other and unspecified hysterectomy
7704,9,"Sequestrectomy, carpals and metacarpals"
7735,9,"Other division of bone, femur"
7760,9,"Local excision of lesion or tissue of bone, unspecified site"
7901,9,"Closed reduction of fracture without internal fixation, humerus"
7921,9,"Open reduction of fracture without internal fixation, humerus"
